Date,Price,Open,High,Low,Vol.,Change %
2024-02-12,47.4,47.65,47.81,47.04,52860.0,-0.0073
2024-02-13,47.79,47.43,48.15,46.76,55510.0,0.0082
2024-02-14,46.93,47.87,48.07,46.73,64330.0,-0.018
2024-02-15,46.54,46.83,46.86,46.16,64990.0,-0.0083
2024-02-16,46.08,46.59,46.88,45.93,53140.0,-0.0099
2024-02-20,45.92,46.38,46.59,45.41,57020.0,-0.0035
2024-02-21,45.42,45.98,46.14,45.21,74350.0,-0.0109
2024-02-22,44.8,45.42,45.9,44.65,87340.0,-0.0137
2024-02-23,44.6,44.82,45.15,44.18,68130.0,-0.0045
2024-02-26,45.02,44.62,45.24,44.26,80420.0,0.0094
2024-02-27,45.53,45.02,46.12,45.02,99760.0,0.0113
2024-02-28,45.19,45.5,45.74,44.9,66640.0,-0.0075
2024-02-29,45.21,45.19,45.53,44.65,66040.0,0.0004
2024-03-01,45.16,45.21,45.69,44.51,67440.0,-0.0011
2024-03-04,45.17,45.19,45.68,44.95,57370.0,0.0002
2024-03-05,45.04,45.24,45.54,44.7,59570.0,-0.0029
2024-03-06,45.32,45.04,45.78,44.95,59230.0,0.0062
2024-03-07,46.35,45.39,46.49,45.26,85560.0,0.0227
2024-03-08,46.17,46.43,46.93,45.01,113520.0,-0.0039
2024-03-11,46.64,46.22,46.9,46.12,68170.0,0.0102
2024-03-12,47.82,46.71,47.95,46.22,98730.0,0.0253
2024-03-13,48.57,47.68,48.82,47.57,99040.0,0.0157
2024-03-14,48.39,48.57,49.27,48.28,91820.0,-0.0037
2024-03-15,49.92,49.0,50.1,48.28,32450.0,0.0316
2024-03-18,49.27,50.01,50.29,48.7,40000.0,-0.013
2024-03-19,48.68,49.29,49.37,48.64,30070.0,-0.012
2024-03-20,49.52,48.69,49.68,48.55,36310.0,0.0173
2024-03-21,49.35,49.62,50.27,48.92,35070.0,-0.0034
2024-03-22,48.21,49.35,49.35,48.19,31350.0,-0.0231
2024-03-25,49.57,48.36,49.64,48.12,35240.0,0.0282
2024-03-26,48.99,49.56,49.71,48.94,26850.0,-0.0117
2024-03-27,48.22,48.95,48.98,47.97,38130.0,-0.0157
2024-03-28,48.48,48.22,48.74,47.8,39690.0,0.0054
2024-03-29,48.16,48.16,48.16,48.16,,-0.0066
2024-04-01,48.76,48.73,49.31,48.6,40340.0,0.0125
2024-04-02,49.15,48.85,50.27,48.75,65290.0,0.008
2024-04-03,49.37,49.26,49.82,48.82,71460.0,0.0045
2024-04-04,48.67,49.34,49.61,48.37,56070.0,-0.0142
2024-04-05,49.39,48.68,49.67,48.52,65420.0,0.0148
2024-04-08,48.45,49.54,49.62,48.24,61190.0,-0.019
2024-04-09,48.04,48.46,48.77,47.86,67270.0,-0.0085
2024-04-10,48.12,48.11,48.55,47.47,87420.0,0.0017
2024-04-11,46.57,48.12,48.12,46.52,84600.0,-0.0322
2024-04-12,46.45,46.51,47.22,46.15,63620.0,-0.0026
2024-04-15,46.01,46.47,46.87,45.88,65090.0,-0.0095
2024-04-16,45.48,45.95,45.99,45.12,75550.0,-0.0115
2024-04-17,45.56,45.51,45.84,45.12,68300.0,0.0018
2024-04-18,44.66,45.62,45.83,44.36,88080.0,-0.0198
2024-04-19,44.94,44.55,45.22,44.06,78540.0,0.0063
2024-04-22,45.66,45.0,46.12,44.91,127940.0,0.016
2024-04-23,45.88,45.65,46.1,45.29,91740.0,0.0048
2024-04-24,45.27,45.89,45.98,45.1,90480.0,-0.0133
2024-04-25,45.43,45.27,45.5,44.63,92320.0,0.0035
2024-04-26,45.54,45.44,45.75,45.27,70810.0,0.0024
2024-04-29,44.37,45.56,45.97,44.3,103340.0,-0.0257
2024-04-30,43.01,44.31,44.33,42.68,122940.0,-0.0307
2024-05-01,43.26,43.13,43.75,42.94,73640.0,0.0058
2024-05-02,43.24,43.4,43.59,42.83,68770.0,-0.0005
2024-05-03,43.08,43.21,43.54,42.73,77790.0,-0.0037
2024-05-06,43.84,43.08,44.11,43.0,85100.0,0.0176
2024-05-07,44.5,43.99,44.76,43.72,90900.0,0.0151
2024-05-08,43.79,44.5,44.78,43.64,92120.0,-0.016
2024-05-09,42.64,43.79,43.88,42.53,88070.0,-0.0263
2024-05-10,44.44,42.81,44.76,42.68,134290.0,0.0422
2024-05-13,45.15,44.43,45.45,44.1,121550.0,0.016
2024-05-14,43.4,45.15,45.29,43.11,96850.0,-0.0388
2024-05-15,43.85,43.73,44.5,43.53,20470.0,0.0104
2024-05-16,44.8,43.86,44.95,43.66,11530.0,0.0217
2024-05-17,45.54,44.78,45.94,44.52,15070.0,0.0165
2024-05-20,46.56,45.6,46.84,45.45,18930.0,0.0224
